2.76
2.96
2.79
2.73
2.83
3.15
3.09
3.15
3.15
3.12
3.36
3.43
3.46
3.35
3.62
3.8
4.02
3.93
3.82
3.84
3.88
4.09
3.73
4.32
4.12
4.08
4.04
3.86
3.78
3.98
4.24
4.29
4.24
3.94
3.94
4.25
4.68
4.42
4.49
4.41
4.67
4.51
4.61
4.57
4.57
4.57
4.58
4.61
4.6
4.63
4.62
4.77
4.81
4.25
4.81
5.13
5.17
5.21
5.25
5.3
5.01
5.11
5.07
5.29
5.2
5.4
5.26
5.36
5.29
5.11
5.16
5.37
5.47
5.64
5.57
5.71
5.35
5.35
5.36
5.19
5.34
5.46
5.47
5.71
5.67
6.09
6.09
6.19
6.35
6.31
6.48
6.58
6.66
6.84
7.37
8.05
7.98
8.03
7.89
8.08
8.12
8.34
8.05
7.97
8.03
8.25
8.41
9.01
8.84
8.73
8.03
7.78
7.51
7.49
7.09
7.08
6.74
6.63
7.12
7.08
7.02
6.54
6.29
6.37
6.31
6.38
6.35
6.26
6.32
6.58
6.31
6.47
6.75
6.92
7.17
7.38
7.43
7.6
7.7
7.7
7.68
7.62
7.87
8.26
8.37
8.02
7.94
8.08
7.9
8.18
8.04
7.57
7.77
8.04
7.81
8.18
8.78
8.94
9.69
11.28
10.75
10.61
10.68
10.67
10.54
10.54
10.76
10.69
10.85
10.72
10.73
10.71
11.01
11.41
11.62
11.76
11.65
11.65
10.9
11.53
11.56
11.65
11.6
11.87
11.59
11.73
11.34
11.13
11.3
11.25
11.19
11.22
11.81
11.83
11.65
11.94
12.05
11.84
11.65
11.56
11.39
11.53
12.28
12.34
11.82
12.1
13.24
14.39
14.58
15.85
16.63
16.55
16.14
16.13
14.7
14.44
13.98
14.49
13.75
13.96
14.16
14.58
14.55
15.12
15.18
15.05
15.18
13.69
15.1
14.57
15.71
15.27
16.03
16.05
17.06
15.57
16.08
17.05
18.36
18.18
19.94
21.87
22.91
22.5
21.73
21.95
21.31
20.33
19.75
20.02
19.64
20.12
20.53
20.56
20.5
19.29
18.68
18.03
18.39
17.93
17.75
17.31
17.49
17.9
17.46
17.39
17.01
16.56
16.72
16.48
17.1
16.93
17.03
16.98
17.53
17.74
18.36
18.77
20.8
23.27
21.93
19.45
19.33
18.44
18.44
18.76
18.69
18.96
18.77
18.52
18.45
18.01
18.49
18.74
19.97
18.56
18.22
18.42
18.47
18.6
18.94
17.86
17.73
18.79
19.65
21.09
20.83
21.34
21.04
21.78
21.39
22.11
22.41
21.97
21.62
22.07
22.35
22.67
22.58
22.28
22.56
22.68
22.7
22.99
23.14
22.5
22.38
22.47
18.88
18.05
18.2
21.06
20.23
17.52
19.88
20.56
16.7
19.04
19.86
18.37
18.71
17.81
17.55
15.81
16.69
18.53
18.29
18.89
18.78
18.17
18.59
19.17
18.7
18.78
18.42
19.2
19.57
20.08
20.73
19.27
21.24

